0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
0.0;8.90286
